 ['c_000000000699', 'polyA_site_00006_+_readcount_7', 'ORF_000009', '+', 'no'],
 ['c_000000000021', 'polyA_site_06107_-_readcount_2', 'ORF_005668', '-', 'no'],
 ['c_000000000021', 'polyA_site_06108_-_readcount_5', 'FUN_005355', '-', 'no'],
 ['c_000000000019', 'polyA_site_06110_-_readcount_5', 'ORF_005679', '-', 'no'],
 ['c_000000000019', 'polyA_site_06111_-_readcount_66', 'FUN_004812', '-', 'no'],
 ['c_000000000019', 'polyA_site_06112_-_readcount_1', 'FUN_004812', '-', 'no'],
 ['c_000000000019', 'polyA_site_06113_-_readcount_2', 'ORF_005680', '-', 'no'],
 ['c_000000000019', 'polyA_site_06115_-_readcount_5', 'ORF_005683', '-', 'no'],
 ['c_000000000019', 'polyA_site_06116_-_readcount_3', 'ORF_005684', '-', 'no'],
 ['c_000000000019', 'polyA_site_06117_-_readcount_7', 'ORF_005686', '-', 'no'],
 ['c_000000000019', 'polyA_site_06118_-_readcount_17', 'ORF_005688', '-', 'no'],
 ['c_000000000019', 'polyA_site_06119_-_readcount_2', 'ORF_005690', '-', 'no'],
 ['c_000000000019', 'polyA_site_06120_-_readcount_22', 'ORF_005692', '-', 'no'],
 ['c_000000000019', 'polyA_site_06121_-_readcount_1', 'ORF_005692', '-', 'no'],
 ['c_000000000019', 'polyA_site_06122_-_readcount_5', 'ORF_005695', '-', 'no'],
 ['c_000000000019', 'polyA_site_06123_-_readcount_1', 'ORF_005696', '-', 'no'],
 ['c_000000000019', 'polyA_site_06124_-_readcount_2', 'ORF_005697', '-', 'no'],
 ['c_000000000019', 'polyA_site_06126_-_readcount_7', 'ORF_005701', '-', 'no'],
 ['c_000000000019', 'polyA_site_06127_-_readcount_6', 'ORF_005709', '-', 'no'],
 ['c_000000000019', 'polyA_site_06128_-_readcount_2', 'ORF_005710', '-', 'no'],
 ['c_000000000019', 'polyA_site_06129_-_readcount_3', 'ORF_005710', '-', 'no'],
 ['c_000000000019', 'polyA_site_06130_-_readcount_5', 'ORF_005711', '-', 'no'],
 ['c_000000000019', 'polyA_site_06131_-_readcount_14', 'ORF_005712', '-', 'no'],
 ['c_000000000019', 'polyA_site_06132_-_readcount_1', 'ORF_005713', '-', 'no'],
 ['c_000000000019', 'polyA_site_06133_-_readcount_3', 'ORF_005714', '-', 'no'],
 ['c_000000000019', 'polyA_site_06134_-_readcount_68', 'ORF_005715', '-', 'no'],
 ['c_000000000019', 'polyA_site_06135_-_readcount_2', 'ORF_005715', '-', 'no'],
 ['c_000000000019', 'polyA_site_06136_-_readcount_3', 'ORF_005715', '-', 'no'],
 ['c_000000000019', 'polyA_site_06137_-_readcount_1', 'ORF_005715', '-', 'no'],
 ['c_000000000019', 'polyA_site_06138_-_readcount_126', 'ORF_005719', '-', 'no'],
 ['c_000000000019', 'polyA_site_06139_-_readcount_1', 'ORF_005724', '-', 'no'],
 ['c_000000000019', 'polyA_site_06140_-_readcount_69', 'ORF_005724', '-', 'no'],
 ['c_000000000019', 'polyA_site_06141_-_readcount_1', 'ORF_005724', '-', 'no'],
 ['c_000000000019', 'polyA_site_06142_-_readcount_6', 'ORF_005725', '-', 'no'],
 ['c_000000000019', 'polyA_site_06143_-_readcount_10', 'ORF_005726', '-', 'no'],
 ['c_000000000019', 'polyA_site_06144_-_readcount_9', 'ORF_005729', '-', 'no'],
 ['c_000000000019', 'polyA_site_06145_-_readcount_1', 'ORF_005729', '-', 'no'],
 ['c_000000000019', 'polyA_site_06146_-_readcount_1', 'ORF_005731', '-', 'no'],
 ['c_000000000019', 'polyA_site_06147_-_readcount_1', 'ORF_005733', '-', 'no'],
 ['c_000000000019', 'polyA_site_06148_-_readcount_5', 'ORF_005734', '-', 'no'],
 ['c_000000000019', 'polyA_site_06149_-_readcount_1', 'ORFr_006163', '-', 'no'],
 ['c_000000000019', 'polyA_site_06150_-_readcount_23', 'ORF_005736', '-', 'no'],
 ['c_000000000019', 'polyA_site_06151_-_readcount_1', 'ORF_005736', '-', 'no'],
 ['c_000000000019', 'polyA_site_06152_-_readcount_1', 'ORF_005745', '-', 'no'],
 ['c_000000000019', 'polyA_site_06153_-_readcount_1', 'ORF_005746-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06154_-_readcount_10', 'ORF_005747', '-', 'no'],
 ['c_000000000019', 'polyA_site_06155_-_readcount_1', 'ORF_005747', '-', 'no'],
 ['c_000000000019', 'polyA_site_06156_-_readcount_7', 'ORF_005748', '-', 'no'],
 ['c_000000000019', 'polyA_site_06157_-_readcount_1', 'ORF_005748', '-', 'no'],
 ['c_000000000019', 'polyA_site_06158_-_readcount_1', 'ORF_005749', '-', 'no'],
 ['c_000000000019', 'polyA_site_06159_-_readcount_3', 'ORF_005756-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06160_-_readcount_2', 'FUN_004899', '-', 'no'],
 ['c_000000000019', 'polyA_site_06161_-_readcount_7', 'ORFr_006191', '-', 'no'],
 ['c_000000000019', 'polyA_site_06162_-_readcount_6', 'ORF_005760', '-', 'no'],
 ['c_000000000019', 'polyA_site_06163_-_readcount_2', 'ORF_005763', '-', 'no'],
 ['c_000000000019', 'polyA_site_06164_-_readcount_8', 'ORF_005764', '-', 'no'],
 ['c_000000000019', 'polyA_site_06165_-_readcount_1', 'ORF_005765', '-', 'no'],
 ['c_000000000019', 'polyA_site_06166_-_readcount_98', 'ORF_005766', '-', 'no'],
 ['c_000000000019', 'polyA_site_06167_-_readcount_1', 'ORF_005766', '-', 'no'],
 ['c_000000000019', 'polyA_site_06168_-_readcount_1', 'ORF_005768', '-', 'no'],
 ['c_000000000019', 'polyA_site_06169_-_readcount_1', 'ORF_005771', '-', 'no'],
 ['c_000000000019', 'polyA_site_06170_-_readcount_4', 'ORF_005771-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06171_-_readcount_2', 'ORF_005773', '-', 'no'],
 ['c_000000000019', 'polyA_site_06172_-_readcount_1', 'ORF_005775', '-', 'no'],
 ['c_000000000019', 'polyA_site_06173_-_readcount_7', 'ORF_005777', '-', 'no'],
 ['c_000000000019', 'polyA_site_06174_-_readcount_2', 'ORF_005778', '-', 'no'],
 ['c_000000000019', 'polyA_site_06175_-_readcount_1', 'ORFr_006216', '-', 'no'],
 ['c_000000000019', 'polyA_site_06176_-_readcount_3', 'ORF_005783', '-', 'no'],
 ['c_000000000019', 'polyA_site_06177_-_readcount_6', 'ORF_005786', '-', 'no'],
 ['c_000000000019', 'polyA_site_06178_-_readcount_2', 'ORF_005789', '-', 'no'],
 ['c_000000000019', 'polyA_site_06179_-_readcount_8', 'ORF_005792', '-', 'no'],
 ['c_000000000019', 'polyA_site_06180_-_readcount_2', 'ORF_005792', '-', 'no'],
 ['c_000000000019', 'polyA_site_06181_-_readcount_3', 'FUN_004950', '-', 'no'],
 ['c_000000000019', 'polyA_site_06183_-_readcount_4', 'ORFr_006229', '-', 'no'],
 ['c_000000000019', 'polyA_site_06184_-_readcount_1', 'FUN_004954', '-', 'no'],
 ['c_000000000019', 'polyA_site_06185_-_readcount_1', 'ORF_005798', '-', 'no'],
 ['c_000000000019', 'polyA_site_06186_-_readcount_1', 'ORF_005799', '-', 'no'],
 ['c_000000000019', 'polyA_site_06187_-_readcount_7', 'ORFr_006236', '-', 'no'],
 ['c_000000000019', 'polyA_site_06188_-_readcount_2', 'ORF_005801', '-', 'no'],
 ['c_000000000019', 'polyA_site_06190_-_readcount_99', 'ORF_005801-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06191_-_readcount_2', 'ORF_005801-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06192_-_readcount_1', 'ORF_005802', '-', 'no'],
 ['c_000000000019', 'polyA_site_06193_-_readcount_15', 'ORF_005803', '-', 'no'],
 ['c_000000000019', 'polyA_site_06194_-_readcount_1', 'ORF_005803', '-', 'no'],
 ['c_000000000019', 'polyA_site_06196_-_readcount_1', 'ORF_005806', '-', 'no'],
 ['c_000000000019', 'polyA_site_06197_-_readcount_2', 'ORF_005807', '-', 'no'],
 ['c_000000000019', 'polyA_site_06198_-_readcount_2', 'ORF_005814', '-', 'no'],
 ['c_000000000019', 'polyA_site_06199_-_readcount_2', 'ORF_005814-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06200_-_readcount_1', 'ORF_005815', '-', 'no'],
 ['c_000000000019', 'polyA_site_06201_-_readcount_7', 'ORF_005815', '-', 'no'],
 ['c_000000000019', 'polyA_site_06202_-_readcount_4', 'ORF_005818', '-', 'no'],
 ['c_000000000019', 'polyA_site_06203_-_readcount_21', 'ORF_005826', '-', 'no'],
 ['c_000000000019', 'polyA_site_06204_-_readcount_1', 'ORF_005826', '-', 'no'],
 ['c_000000000019', 'polyA_site_06205_-_readcount_1', 'ORF_005826', '-', 'no'],
 ['c_000000000019', 'polyA_site_06206_-_readcount_1', 'ORF_005827', '-', 'no'],
 ['c_000000000019', 'polyA_site_06207_-_readcount_131', 'ORF_005829', '-', 'no'],
 ['c_000000000019', 'polyA_site_06209_-_readcount_183', 'ORF_005833', '-', 'no'],
 ['c_000000000019', 'polyA_site_06210_-_readcount_1', 'ORF_005833', '-', 'no'],
 ['c_000000000019', 'polyA_site_06211_-_readcount_1', 'ORF_005836', '-', 'no'],
 ['c_000000000019', 'polyA_site_06212_-_readcount_22', 'ORF_005836', '-', 'no'],
 ['c_000000000019', 'polyA_site_06213_-_readcount_3', 'ORF_005838', '-', 'no'],
 ['c_000000000019', 'polyA_site_06214_-_readcount_21', 'FUN_005001', '-', 'no'],
 ['c_000000000019', 'polyA_site_06216_-_readcount_74', 'ORF_005841', '-', 'no'],
 ['c_000000000019', 'polyA_site_06217_-_readcount_8', 'ORF_005844-a', '-', 'no'],
 ['c_000000000019', 'polyA_site_06219_-_readcount_16', 'ORF_005846', '-', 'no'],
 ['c_000000000019', 'polyA_site_06220_-_readcount_1', 'ORF_005846', '-', 'no'],
 ['c_000000000019', 'polyA_site_06221_-_readcount_2', 'ORF_005847', '-', 'no'],
 ['c_000000000019', 'polyA_site_06222_-_readcount_6', 'ORF_005848', '-', 'no'],
 ['c_000000000019', 'polyA_site_06223_-_readcount_5', 'ORF_005849', '-', 'no'],
 ['c_000000000019', 'polyA_site_06224_-_readcount_4', 'ORF_005852', '-', 'no'],
 ['c_000000000019', 'polyA_site_06225_-_readcount_10', 'ORF_005858', '-', 'no'],
 ['c_000000000019', 'polyA_site_06226_-_readcount_6', 'ORF_005858', '-', 'no'],
 ['c_000000000019', 'polyA_site_06227_-_readcount_14', 'ORF_005861', '-', 'no'],
 ['c_000000000019', 'polyA_site_06228_-_readcount_1', 'ORF_005861-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06229_-_readcount_48', 'ORF_005861-b', '-', 'no'],
 ['c_000000000019', 'polyA_site_06230_-_readcount_4', 'ORF_005863', '-', 'no'],
 ['c_000000000019', 'polyA_site_06231_-_readcount_1', 'ORF_005863', '-', 'no'],
 ['c_000000000019', 'polyA_site_06232_-_readcount_15', 'FUN_005047', '-', 'no'],
 ['c_000000000019', 'polyA_site_06233_-_readcount_1', 'FUN_005047', '-', 'no'],
 ['c_000000000019', 'polyA_site_06234_-_readcount_1', 'ORF_005869-c', '-', 'no'],
 ['c_000000000019', 'polyA_site_06235_-_readcount_1', 'ORF_005877', '-', 'no'],
 ['c_000000000019', 'polyA_site_06236_-_readcount_36', 'ORF_005880', '-', 'no'],
 ['c_000000000031', 'polyA_site_06239_-_readcount_20', 'ORF_005893', '-', 'no'],
 ['c_000000000031', 'polyA_site_06240_-_readcount_2', 'ORF_005894', '-', 'no'],
 ['c_000000000031', 'polyA_site_06241_-_readcount_1', 'ORF_005895', '-', 'no'],
 ['c_000000000031', 'polyA_site_06242_-_readcount_16', 'ORF_005897', '-', 'no'],
 ['c_000000000031', 'polyA_site_06243_-_readcount_1', 'FUN_005724', '-', 'no'],
 ['c_000000000031', 'polyA_site_06244_-_readcount_77', 'FUN_005724', '-', 'no'],
 ['c_000000000031', 'polyA_site_06245_-_readcount_1', 'FUN_005724', '-', 'no'],
 ['c_000000000031', 'polyA_site_06246_-_readcount_5', 'ORF_005899', '-', 'no'],
 ['c_000000000031', 'polyA_site_06247_-_readcount_27', 'ORF_005900', '-', 'no'],
 ['c_000000000031', 'polyA_site_06248_-_readcount_9', 'ORF_005901', '-', 'no'],
 ['c_000000000031', 'polyA_site_06249_-_readcount_7', 'ORF_005902', '-', 'no'],
 ['c_000000000031', 'polyA_site_06250_-_readcount_6', 'ORF_005903', '-', 'no'],
 ['c_000000000031', 'polyA_site_06251_-_readcount_2', 'ORF_005904', '-', 'no'],
 ['c_000000000031', 'polyA_site_06252_-_readcount_2', 'ORF_005906', '-', 'no'],
 ['c_000000000031', 'polyA_site_06253_-_readcount_1', 'ORFr_006348', '-', 'no'],
 ['c_000000000031', 'polyA_site_06254_-_readcount_2', 'FUN_005746', '-', 'no'],
 ['c_000000000031', 'polyA_site_06255_-_readcount_12', 'FUN_005746', '-', 'no'],
 ['c_000000000031', 'polyA_site_06257_-_readcount_72', 'ORF_005922', '-', 'no'],
 ['c_000000000031', 'polyA_site_06261_-_readcount_3', 'ORF_005927', '-', 'no'],
 ['c_000000000031', 'polyA_site_06263_-_readcount_1', 'ORF_005932', '-', 'no'],
 ['c_000000000031', 'polyA_site_06264_-_readcount_3', 'ORF_005933', '-', 'no'],
 ['c_000000000031', 'polyA_site_06265_-_readcount_2', 'ORF_005934', '-', 'no'],
 ['c_000000000031', 'polyA_site_06266_-_readcount_2', 'FUN_005766', '-', 'no'],
 ['c_000000000031', 'polyA_site_06268_-_readcount_63', 'ORFr_006386', '-', 'no'],
 ['c_000000000031', 'polyA_site_06269_-_readcount_8', 'ORF_005946', '-', 'no'],
 ['c_000000000031', 'polyA_site_06271_-_readcount_2', 'ORF_005953', '-', 'no'],
 ['c_000000000031', 'polyA_site_06272_-_readcount_103', 'ORF_005958', '-', 'no'],
 ['c_000000000031', 'polyA_site_06273_-_readcount_1', 'ORF_005960', '-', 'no'],
 ['c_000000000031', 'polyA_site_06274_-_readcount_4', 'ORF_005960', '-', 'no'],
 ['c_000000000031', 'polyA_site_06275_-_readcount_1', 'ORF_005961', '-', 'no'],
 ['c_000000000031', 'polyA_site_06276_-_readcount_1', 'ORF_005961', '-', 'no'],
 ['c_000000000031', 'polyA_site_06277_-_readcount_1', 'ORF_005961', '-', 'no'],
 ['c_000000000031', 'polyA_site_06278_-_readcount_1', 'ORF_005963', '-', 'no'],
 ['c_000000000031', 'polyA_site_06279_-_readcount_1', 'ORF_005964-b', '-', 'no'],
 ['c_000000000031', 'polyA_site_06280_-_readcount_81', 'ORF_005968', '-', 'no'],
 ['c_000000000031', 'polyA_site_06281_-_readcount_53', 'ORF_005974', '-', 'no'],
 ['c_000000000031', 'polyA_site_06282_-_readcount_2', 'ORFr_006427', '-', 'no'],
 ['c_000000000031', 'polyA_site_06283_-_readcount_31', 'ORF_005985', '-', 'no'],
 ['c_000000000031', 'polyA_site_06284_-_readcount_244', 'ORF_005988', '-', 'no'],
 ['c_000000000031', 'polyA_site_06285_-_readcount_1', 'ORF_005989', '-', 'no'],
 ['c_000000000031', 'polyA_site_06286_-_readcount_3', 'ORF_005995', '-', 'no'],
 ['c_000000000031', 'polyA_site_06287_-_readcount_12', 'ORF_005997', '-', 'no'],
 ['c_000000000031', 'polyA_site_06288_-_readcount_1', 'FUN_005833', '-', 'no'],
 ['c_000000000031', 'polyA_site_06289_-_readcount_71', 'ORF_006006', '-', 'no'],
 ['c_000000000031', 'polyA_site_06290_-_readcount_1', 'ORF_006006-b', '-', 'no'],
 ['c_000000000031', 'polyA_site_06291_-_readcount_19', 'ORF_006010', '-', 'no'],
 ['c_000000000031', 'polyA_site_06292_-_readcount_6', 'ORF_006011', '-', 'no'],
 ['c_000000000031', 'polyA_site_06293_-_readcount_1', 'ORF_006011', '-', 'no'],
 ['c_000000000031', 'polyA_site_06294_-_readcount_10', 'ORF_006014-iso1', '-', 'no'],
 ['c_000000000031', 'polyA_site_06295_-_readcount_1', 'ORF_006014-iso1', '-', 'no'],
 ['c_000000000031', 'polyA_site_06296_-_readcount_1', 'ORF_006015', '-', 'no'],
 ['c_000000000031', 'polyA_site_06297_-_readcount_8', 'ORF_006016', '-', 'no'],
 ['c_000000000031', 'polyA_site_06298_-_readcount_10', 'ORF_006022', '-', 'no'],
 ['c_000000000031', 'polyA_site_06299_-_readcount_1', 'ORF_006026', '-', 'no'],
 ['c_000000000031', 'polyA_site_06302_-_readcount_1', 'ORF_006033', '-', 'no'],
 ['c_000000000031', 'polyA_site_06304_-_readcount_8', 'ORF_006035', '-', 'no'],
 ['c_000000000031', 'polyA_site_06305_-_readcount_3', 'ORF_006042', '-', 'no'],
 ['c_000000000031', 'polyA_site_06306_-_readcount_1', 'ORF_006048-b', '-', 'no'],
 ['c_000000000031', 'polyA_site_06307_-_readcount_1', 'ORFr_006500', '-', 'no'],
 ['c_000000000031', 'polyA_site_06308_-_readcount_2', 'ORF_006051', '-', 'no'],
 ['c_000000000031', 'polyA_site_06309_-_readcount_11', 'ORF_006053', '-', 'no'],
 ['c_000000000031', 'polyA_site_06310_-_readcount_1', 'ORF_006055', '-', 'no'],
 ['c_000000000031', 'polyA_site_06311_-_readcount_6', 'ORF_006061', '-', 'no'],
 ['c_000000000005', 'polyA_site_06313_-_readcount_7', 'ORF_006066', '-', 'no'],
 ['c_000000000005', 'polyA_site_06315_-_readcount_2', 'ORF_006075', '-', 'no'],
 ['c_000000000005', 'polyA_site_06317_-_readcount_3', 'ORF_006082', '-', 'no'],
 ['c_000000000005', 'polyA_site_06318_-_readcount_1', 'FUN_000962', '-', 'no'],
 ['c_000000000005', 'polyA_site_06319_-_readcount_1', 'ORF_006086', '-', 'no'],
 ['c_000000000005', 'polyA_site_06320_-_readcount_30', 'ORF_006087', '-', 'no'],
 ['c_000000000005', 'polyA_site_06321_-_readcount_2', 'ORF_006088', '-', 'no'],
 ['c_000000000005', 'polyA_site_06322_-_readcount_2', 'ORF_006089', '-', 'no'],
 ['c_000000000005', 'polyA_site_06323_-_readcount_4', 'ORF_006089', '-', 'no'],
 ['c_000000000005', 'polyA_site_06324_-_readcount_1', 'ORF_006094', '-', 'no'],
 ['c_000000000005', 'polyA_site_06325_-_readcount_4', 'ORF_006095', '-', 'no'],
 ['c_000000000005', 'polyA_site_06326_-_readcount_1', 'ORF_006098', '-', 'no'],
 ['c_000000000005', 'polyA_site_06328_-_readcount_20', 'ORF_006100', '-', 'no'],
 ['c_000000000005', 'polyA_site_06329_-_readcount_1', 'ORF_006103', '-', 'no'],
 ['c_000000000005', 'polyA_site_06330_-_readcount_1', 'FUN_001002', '-', 'no'],
 ['c_000000000005', 'polyA_site_06331_-_readcount_3', 'ORF_006112', '-', 'no'],
 ['c_000000000005', 'polyA_site_06332_-_readcount_2', 'ORF_006115', '-', 'no'],
 ['c_000000000005', 'polyA_site_06333_-_readcount_1', 'FUN_001018', '-', 'no'],
 ['c_000000000005', 'polyA_site_06334_-_readcount_1', 'ORFr_006581', '-', 'no'],
 ['c_000000000005', 'polyA_site_06335_-_readcount_5', 'ORF_006127', '-', 'no'],
 ['c_000000000005', 'polyA_site_06336_-_readcount_2', 'ORF_006129', '-', 'no'],
 ['c_000000000005', 'polyA_site_06337_-_readcount_5', 'ORF_006131', '-', 'no'],
 ['c_000000000005', 'polyA_site_06338_-_readcount_14', 'ORF_006132', '-', 'no'],
 ['c_000000000005', 'polyA_site_06339_-_readcount_1', 'ORF_006134', '-', 'no'],
 ['c_000000000005', 'polyA_site_06340_-_readcount_1', 'ORF_006135', '-', 'no'],
 ['c_000000000005', 'polyA_site_06341_-_readcount_1', 'ORF_006135-b', '-', 'no'],
 ['c_000000000005', 'polyA_site_06342_-_readcount_6', 'ORF_006137', '-', 'no'],
 ['c_000000000005', 'polyA_site_06344_-_readcount_1', 'ORF_006140', '-', 'no'],
 ['c_000000000005', 'polyA_site_06345_-_readcount_1', 'ORF_006141', '-', 'no'],
 ['c_000000000005', 'polyA_site_06346_-_readcount_8', 'ORF_006147', '-', 'no'],
 ['c_000000000005', 'polyA_site_06348_-_readcount_3', 'ORF_006154', '-', 'no'],
 ['c_000000000005', 'polyA_site_06349_-_readcount_9', 'ORF_006157', '-', 'no'],
 ['c_000000000005', 'polyA_site_06350_-_readcount_40', 'ORF_006164', '-', 'no'],
 ['c_000000000005', 'polyA_site_06351_-_readcount_5', 'ORF_006166', '-', 'no'],
 ['c_000000000005', 'polyA_site_06352_-_readcount_5', 'ORFr_006631', '-', 'no'],
 ['c_000000000005', 'polyA_site_06353_-_readcount_5', 'ORF_006172', '-', 'no'],
 ['c_000000000005', 'polyA_site_06354_-_readcount_1', 'ORF_006174', '-', 'no'],
 ['c_000000000005', 'polyA_site_06355_-_readcount_2', 'ORF_006175', '-', 'no'],
 ['c_000000000005', 'polyA_site_06357_-_readcount_29', 'ORF_006181', '-', 'no'],
 ['c_000000000005', 'polyA_site_06358_-_readcount_1', 'ORF_006181', '-', 'no'],
 ['c_000000000005', 'polyA_site_06359_-_readcount_2', 'ORF_006186', '-', 'no'],
 ['c_000000000005', 'polyA_site_06360_-_readcount_9', 'ORF_006187', '-', 'no'],
 ['c_000000000005', 'polyA_site_06361_-_readcount_6', 'ORF_006188', '-', 'no'],
 ['c_000000000005', 'polyA_site_06362_-_readcount_2', 'ORFr_006650', '-', 'no'],
 ['c_000000000005', 'polyA_site_06363_-_readcount_2', 'ORF_006192', '-', 'no'],
 ['c_000000000005', 'polyA_site_06364_-_readcount_3', 'ORF_006194-a', '-', 'no'],
 ['c_000000000005', 'polyA_site_06365_-_readcount_8', 'ORF_006194-a', '-', 'no'],
 ['c_000000000005', 'polyA_site_06366_-_readcount_2', 'ORF_006195', '-', 'no'],
 ['c_000000000005', 'polyA_site_06367_-_readcount_1', 'ORF_006196', '-', 'no'],
 ['c_000000000005', 'polyA_site_06368_-_readcount_7', 'ORF_006201', '-', 'no'],
 ['c_000000000005', 'polyA_site_06369_-_readcount_1', 'ORF_006201', '-', 'no'],
 ['c_000000000005', 'polyA_site_06370_-_readcount_1', 'ORF_006202', '-', 'no'],
 ['c_000000000005', 'polyA_site_06371_-_readcount_4', 'ORF_006203', '-', 'no'],
 ['c_000000000005', 'polyA_site_06372_-_readcount_4', 'ORF_006208', '-', 'no'],
 ['c_000000000005', 'polyA_site_06373_-_readcount_3', 'ORF_006208-b', '-', 'no'],
 ['c_000000000022', 'polyA_site_06375_-_readcount_24', 'ORF_006213', '-', 'no'],
 ['c_000000000022', 'polyA_site_06376_-_readcount_94', 'ORF_006213', '-', 'no'],
 ['c_000000000022', 'polyA_site_06377_-_readcount_1', 'ORF_006218', '-', 'no'],
 ['c_000000000022', 'polyA_site_06378_-_readcount_5', 'ORF_006218', '-', 'no'],
 ['c_000000000022', 'polyA_site_06380_-_readcount_4', 'ORF_006221', '-', 'no'],
 ['c_000000000022', 'polyA_site_06383_-_readcount_1', 'ORF_006224', '-', 'no'],
 ['c_000000000022', 'polyA_site_06384_-_readcount_2', 'ORF_006225', '-', 'no'],
 ['c_000000000022', 'polyA_site_06385_-_readcount_2', 'ORF_006225', '-', 'no'],
 ['c_000000000022', 'polyA_site_06386_-_readcount_1', 'ORF_006225', '-', 'no'],
 ['c_000000000022', 'polyA_site_06387_-_readcount_12', 'ORF_006234', '-', 'no'],
 ['c_000000000022', 'polyA_site_06388_-_readcount_24', 'ORF_006237-b', '-', 'no'],
 ['c_000000000022', 'polyA_site_06391_-_readcount_5', 'ORF_006239-b', '-', 'no'],
 ['c_000000000022', 'polyA_site_06392_-_readcount_8', 'ORF_006240', '-', 'no'],
 ['c_000000000022', 'polyA_site_06393_-_readcount_9', 'ORF_006241', '-', 'no'],
 ['c_000000000022', 'polyA_site_06394_-_readcount_3', 'ORF_006246', '-', 'no'],
 ['c_000000000022', 'polyA_site_06395_-_readcount_2', 'ORF_006252', '-', 'no'],
 ['c_000000000022', 'polyA_site_06396_-_readcount_44', 'ORF_006252', '-', 'no'],
 ['c_000000000022', 'polyA_site_06397_-_readcount_1', 'ORF_006254', '-', 'no'],
 ['c_000000000022', 'polyA_site_06398_-_readcount_1', 'ORF_006256', '-', 'no'],
 ['c_000000000022', 'polyA_site_06399_-_readcount_1', 'ORF_006257', '-', 'no'],
 ['c_000000000022', 'polyA_site_06400_-_readcount_2', 'FUN_005411-b', '-', 'no'],
 ['c_000000000022', 'polyA_site_06402_-_readcount_6', 'ORF_006261', '-', 'no'],
 ['c_000000000022', 'polyA_site_06403_-_readcount_61', 'ORF_006261', '-', 'no'],
 ['c_000000000022', 'polyA_site_06404_-_readcount_4', 'ORF_006261', '-', 'no'],
 ['c_000000000022', 'polyA_site_06405_-_readcount_167', 'ORF_006264', '-', 'no'],
 ['c_000000000022', 'polyA_site_06406_-_readcount_11', 'ORF_006264', '-', 'no'],
