[['c_000000000699', 'polyA_site_00001_+_readcount_1', 'FUN_006903', '+'],
 ['c_000000000017', 'polyA_site_05912_-_readcount_55', 'ORF_005318', '-'],
 ['c_000000000017', 'polyA_site_05914_-_readcount_4', 'ORF_005323', '-'],
 ['c_000000000017', 'polyA_site_05915_-_readcount_2', 'ORF_005324', '-'],
 ['c_000000000017', 'polyA_site_05916_-_readcount_1', 'ORF_005329', '-'],
 ['c_000000000017', 'polyA_site_05918_-_readcount_1', 'ORF_005332', '-'],
 ['c_000000000017', 'polyA_site_05919_-_readcount_5', 'ORF_005332', '-'],
 ['c_000000000017', 'polyA_site_05920_-_readcount_12', 'ORF_005334', '-'],
 ['c_000000000017', 'polyA_site_05921_-_readcount_10', 'ORF_005336', '-'],
 ['c_000000000017', 'polyA_site_05922_-_readcount_9', 'ORF_005339', '-'],
 ['c_000000000017', 'polyA_site_05923_-_readcount_2', 'ORF_005344', '-'],
 ['c_000000000017', 'polyA_site_05924_-_readcount_3', 'ORF_005345', '-'],
 ['c_000000000017', 'polyA_site_05925_-_readcount_3', 'ORF_005346', '-'],
 ['c_000000000017', 'polyA_site_05926_-_readcount_48', 'ORF_005347', '-'],
 ['c_000000000017', 'polyA_site_05927_-_readcount_1', 'ORF_005347', '-'],
 ['c_000000000017', 'polyA_site_05928_-_readcount_2', 'ORF_005351', '-'],
 ['c_000000000017', 'polyA_site_05929_-_readcount_14', 'ORF_005352', '-'],
 ['c_000000000017', 'polyA_site_05930_-_readcount_2', 'ORF_005356', '-'],
 ['c_000000000017', 'polyA_site_05931_-_readcount_71', 'ORF_005357', '-'],
 ['c_000000000017', 'polyA_site_05932_-_readcount_134', 'ORF_005358', '-'],
 ['c_000000000017', 'polyA_site_05933_-_readcount_6', 'ORF_005358', '-'],
 ['c_000000000017', 'polyA_site_05934_-_readcount_51', 'ORF_005364', '-'],
 ['c_000000000017', 'polyA_site_05935_-_readcount_2', 'ORF_005364', '-'],
 ['c_000000000017', 'polyA_site_05936_-_readcount_3', 'ORF_005365', '-'],
 ['c_000000000017', 'polyA_site_05937_-_readcount_1', 'ORF_005370-a', '-'],
 ['c_000000000017', 'polyA_site_05938_-_readcount_34', 'ORF_005370-a', '-'],
 ['c_000000000017', 'polyA_site_05939_-_readcount_1', 'ORF_005370-a', '-'],
 ['c_000000000017', 'polyA_site_05940_-_readcount_6', 'ORF_005370', '-'],
 ['c_000000000017', 'polyA_site_05943_-_readcount_2', 'ORF_005381', '-'],
 ['c_000000000017', 'polyA_site_05944_-_readcount_7', 'ORF_005388', '-'],
 ['c_000000000017', 'polyA_site_05945_-_readcount_1', 'ORF_005390', '-'],
 ['c_000000000017', 'polyA_site_05946_-_readcount_4', 'ORF_005392', '-'],
 ['c_000000000017', 'polyA_site_05947_-_readcount_1', 'ORF_005392', '-'],
 ['c_000000000017', 'polyA_site_05948_-_readcount_2', 'ORF_005393', '-'],
 ['c_000000000017', 'polyA_site_05949_-_readcount_1', 'ORF_005394', '-'],
 ['c_000000000017', 'polyA_site_05950_-_readcount_19', 'ORF_005394', '-'],
 ['c_000000000017', 'polyA_site_05951_-_readcount_1', 'ORF_005394', '-'],
 ['c_000000000017', 'polyA_site_05953_-_readcount_10', 'ORF_005399', '-'],
 ['c_000000000017', 'polyA_site_05954_-_readcount_2', 'ORF_005400', '-'],
 ['c_000000000017', 'polyA_site_05955_-_readcount_11', 'ORF_005401', '-'],
 ['c_000000000017', 'polyA_site_05956_-_readcount_1', 'ORF_005404', '-'],
 ['c_000000000017', 'polyA_site_05958_-_readcount_2', 'ORF_005408', '-'],
 ['c_000000000017', 'polyA_site_05959_-_readcount_20', 'ORF_005410', '-'],
 ['c_000000000017', 'polyA_site_05961_-_readcount_11', 'ORF_005416', '-'],
 ['c_000000000017', 'polyA_site_05963_-_readcount_1', 'ORF_005422', '-'],
 ['c_000000000017', 'polyA_site_05965_-_readcount_6', 'ORF_005437', '-'],
 ['c_000000000021', 'polyA_site_05968_-_readcount_1', 'ORF_005440', '-'],
 ['c_000000000021', 'polyA_site_05970_-_readcount_2', 'ORF_005444', '-'],
 ['c_000000000021', 'polyA_site_05971_-_readcount_2', 'ORF_005444', '-'],
 ['c_000000000021', 'polyA_site_05972_-_readcount_1', 'ORF_005444', '-'],
 ['c_000000000021', 'polyA_site_05973_-_readcount_3', 'ORF_005445', '-'],
 ['c_000000000021', 'polyA_site_05974_-_readcount_2', 'ORF_005445', '-'],
 ['c_000000000021', 'polyA_site_05977_-_readcount_6', 'ORF_005451', '-'],
 ['c_000000000021', 'polyA_site_05978_-_readcount_1', 'ORF_005451', '-'],
 ['c_000000000021', 'polyA_site_05979_-_readcount_2', 'ORF_005454', '-'],
 ['c_000000000021', 'polyA_site_05980_-_readcount_25', 'ORF_005456', '-'],
 ['c_000000000021', 'polyA_site_05981_-_readcount_3', 'ORF_005457', '-'],
 ['c_000000000021', 'polyA_site_05983_-_readcount_1', 'ORF_005458', '-'],
 ['c_000000000021', 'polyA_site_05986_-_readcount_3', 'ORF_005465', '-'],
 ['c_000000000021', 'polyA_site_05987_-_readcount_1', 'ORF_005465', '-'],
 ['c_000000000021', 'polyA_site_05991_-_readcount_8', 'ORF_005476', '-'],
 ['c_000000000021', 'polyA_site_05992_-_readcount_3', 'ORF_005477', '-'],
 ['c_000000000021', 'polyA_site_05993_-_readcount_3', 'ORF_005481', '-'],
 ['c_000000000021', 'polyA_site_05994_-_readcount_3', 'ORF_005481', '-'],
 ['c_000000000021', 'polyA_site_05995_-_readcount_2', 'ORF_005486', '-'],
 ['c_000000000021', 'polyA_site_05996_-_readcount_5', 'ORF_005489', '-'],
 ['c_000000000021', 'polyA_site_05997_-_readcount_4', 'ORF_005489', '-'],
 ['c_000000000021', 'polyA_site_05999_-_readcount_1', 'ORF_005491', '-'],
 ['c_000000000021', 'polyA_site_06000_-_readcount_7', 'ORF_005495', '-'],
 ['c_000000000021', 'polyA_site_06001_-_readcount_11', 'ORF_005496', '-'],
 ['c_000000000021', 'polyA_site_06002_-_readcount_6', 'ORF_005497', '-'],
 ['c_000000000021', 'polyA_site_06004_-_readcount_1', 'ORF_005506', '-'],
 ['c_000000000021', 'polyA_site_06005_-_readcount_3', 'ORF_005507', '-'],
 ['c_000000000021', 'polyA_site_06006_-_readcount_2', 'ORF_005508', '-'],
 ['c_000000000021', 'polyA_site_06007_-_readcount_3', 'ORF_005509', '-'],
 ['c_000000000021', 'polyA_site_06008_-_readcount_22', 'ORF_005510', '-'],
 ['c_000000000021', 'polyA_site_06009_-_readcount_1', 'ORF_005510', '-'],
 ['c_000000000021', 'polyA_site_06010_-_readcount_1', 'ORF_005511', '-'],
 ['c_000000000021', 'polyA_site_06011_-_readcount_1', 'ORF_005511', '-'],
 ['c_000000000021', 'polyA_site_06012_-_readcount_23', 'ORF_005511', '-'],
 ['c_000000000021', 'polyA_site_06014_-_readcount_1', 'ORF_005516', '-'],
 ['c_000000000021', 'polyA_site_06015_-_readcount_77', 'ORF_005519', '-'],
 ['c_000000000021', 'polyA_site_06016_-_readcount_8', 'ORF_005519', '-'],
 ['c_000000000021', 'polyA_site_06017_-_readcount_10', 'ORF_005519', '-'],
 ['c_000000000021', 'polyA_site_06018_-_readcount_4', 'ORF_005519', '-'],
 ['c_000000000021', 'polyA_site_06019_-_readcount_7', 'ORF_005520', '-'],
 ['c_000000000021', 'polyA_site_06020_-_readcount_9', 'ORF_005521', '-'],
 ['c_000000000021', 'polyA_site_06022_-_readcount_16', 'ORF_005522', '-'],
 ['c_000000000021', 'polyA_site_06024_-_readcount_2', 'ORF_005524', '-'],
 ['c_000000000021', 'polyA_site_06025_-_readcount_3', 'ORF_005526', '-'],
 ['c_000000000021', 'polyA_site_06026_-_readcount_1', 'ORF_005529', '-'],
 ['c_000000000021', 'polyA_site_06027_-_readcount_1', 'ORF_005530', '-'],
 ['c_000000000021', 'polyA_site_06028_-_readcount_9', 'ORF_005530', '-'],
 ['c_000000000021', 'polyA_site_06029_-_readcount_3', 'ORF_005530', '-'],
 ['c_000000000021', 'polyA_site_06031_-_readcount_4', 'ORFr_005945', '-'],
 ['c_000000000021', 'polyA_site_06034_-_readcount_3', 'ORF_005541', '-'],
 ['c_000000000021', 'polyA_site_06035_-_readcount_1', 'ORF_005542', '-'],
 ['c_000000000021', 'polyA_site_06039_-_readcount_1', 'ORF_005544', '-'],
 ['c_000000000021', 'polyA_site_06040_-_readcount_3', 'ORF_005545', '-'],
 ['c_000000000021', 'polyA_site_06041_-_readcount_2', 'ORF_005546', '-'],
 ['c_000000000021', 'polyA_site_06042_-_readcount_11', 'ORF_005553', '-'],
 ['c_000000000021', 'polyA_site_06043_-_readcount_1', 'ORF_005554', '-'],
 ['c_000000000021', 'polyA_site_06044_-_readcount_2', 'FUN_005217', '-'],
 ['c_000000000021', 'polyA_site_06045_-_readcount_4', 'ORF_005559', '-'],
 ['c_000000000021', 'polyA_site_06046_-_readcount_9', 'ORF_005561', '-'],
 ['c_000000000021', 'polyA_site_06047_-_readcount_1', 'ORF_005561', '-'],
 ['c_000000000021', 'polyA_site_06049_-_readcount_2', 'ORFr_005981', '-'],
 ['c_000000000021', 'polyA_site_06050_-_readcount_7', 'ORF_005567', '-'],
 ['c_000000000021', 'polyA_site_06051_-_readcount_1', 'ORF_005567', '-'],
 ['c_000000000021', 'polyA_site_06052_-_readcount_2', 'ORF_005569', '-'],
 ['c_000000000021', 'polyA_site_06053_-_readcount_2', 'ORF_005570', '-'],
 ['c_000000000021', 'polyA_site_06054_-_readcount_2', 'ORF_005573', '-'],
 ['c_000000000021', 'polyA_site_06055_-_readcount_96', 'ORF_005573', '-'],
 ['c_000000000021', 'polyA_site_06056_-_readcount_1', 'ORF_005573', '-'],
 ['c_000000000021', 'polyA_site_06057_-_readcount_3', 'ORFr_005993', '-'],
 ['c_000000000021', 'polyA_site_06058_-_readcount_92', 'ORF_005576', '-'],
 ['c_000000000021', 'polyA_site_06059_-_readcount_79', 'ORF_005577', '-'],
 ['c_000000000021', 'polyA_site_06064_-_readcount_4', 'ORF_005587', '-'],
 ['c_000000000021', 'polyA_site_06065_-_readcount_415', 'ORF_005588', '-'],
 ['c_000000000021', 'polyA_site_06066_-_readcount_2', 'ORF_005588', '-'],
 ['c_000000000021', 'polyA_site_06067_-_readcount_92', 'ORF_005590', '-'],
 ['c_000000000021', 'polyA_site_06068_-_readcount_2', 'ORF_005590', '-'],
 ['c_000000000021', 'polyA_site_06071_-_readcount_2', 'ORF_005603', '-'],
 ['c_000000000021', 'polyA_site_06073_-_readcount_124', 'ORF_005605', '-'],
 ['c_000000000021', 'polyA_site_06074_-_readcount_1', 'ORF_005606', '-'],
 ['c_000000000021', 'polyA_site_06076_-_readcount_1', 'ORF_005617', '-'],
 ['c_000000000021', 'polyA_site_06077_-_readcount_6', 'ORFr_006044', '-'],
 ['c_000000000021', 'polyA_site_06078_-_readcount_3', 'ORF_005624', '-'],
 ['c_000000000021', 'polyA_site_06079_-_readcount_5', 'ORF_005625', '-'],
 ['c_000000000021', 'polyA_site_06080_-_readcount_2', 'ORF_005625-b', '-'],
 ['c_000000000021', 'polyA_site_06081_-_readcount_131', 'ORF_005625-b', '-'],
 ['c_000000000021', 'polyA_site_06082_-_readcount_4', 'ORF_005625-b', '-'],
 ['c_000000000021', 'polyA_site_06083_-_readcount_1', 'ORF_005626', '-'],
 ['c_000000000021', 'polyA_site_06084_-_readcount_5', 'ORF_005626-b', '-'],
 ['c_000000000021', 'polyA_site_06085_-_readcount_7', 'ORF_005627', '-'],
 ['c_000000000021', 'polyA_site_06086_-_readcount_15', 'ORF_005630', '-'],
 ['c_000000000021', 'polyA_site_06088_-_readcount_78', 'ORF_005637-b', '-'],
 ['c_000000000021', 'polyA_site_06089_-_readcount_4', 'ORF_005637-b', '-'],
 ['c_000000000021', 'polyA_site_06090_-_readcount_1', 'ORF_005637-b', '-'],
 ['c_000000000021', 'polyA_site_06093_-_readcount_10', 'ORF_005641', '-'],
 ['c_000000000021', 'polyA_site_06095_-_readcount_124', 'ORF_005649', '-'],
 ['c_000000000021', 'polyA_site_06096_-_readcount_1', 'ORF_005650', '-'],
 ['c_000000000021', 'polyA_site_06097_-_readcount_29', 'ORF_005656', '-'],
 ['c_000000000021', 'polyA_site_06098_-_readcount_1', 'ORF_005656', '-'],
 ['c_000000000021', 'polyA_site_06099_-_readcount_9', 'ORF_005658', '-'],
 ['c_000000000021', 'polyA_site_06100_-_readcount_1', 'ORF_005661', '-'],
 ['c_000000000021', 'polyA_site_06101_-_readcount_1', 'FUN_005344', '-'],
 ['c_000000000021', 'polyA_site_06102_-_readcount_2', 'ORF_005662', '-'],
 ['c_000000000021', 'polyA_site_06103_-_readcount_18', 'ORF_005666', '-'],
 ['c_000000000021', 'polyA_site_06104_-_readcount_2', 'ORF_005666', '-'],
 ['c_000000000021', 'polyA_site_06107_-_readcount_2', 'ORF_005668', '-'],
 ['c_000000000021', 'polyA_site_06108_-_readcount_5', 'FUN_005355', '-'],
 ['c_000000000019', 'polyA_site_06110_-_readcount_5', 'ORF_005679', '-'],
 ['c_000000000019', 'polyA_site_06111_-_readcount_66', 'FUN_004812', '-'],
 ['c_000000000019', 'polyA_site_06112_-_readcount_1', 'FUN_004812', '-'],
 ['c_000000000019', 'polyA_site_06113_-_readcount_2', 'ORF_005680', '-'],
 ['c_000000000019', 'polyA_site_06115_-_readcount_5', 'ORF_005683', '-'],
 ['c_000000000019', 'polyA_site_06116_-_readcount_3', 'ORF_005684', '-'],
 ['c_000000000019', 'polyA_site_06117_-_readcount_7', 'ORF_005686', '-'],
 ['c_000000000019', 'polyA_site_06118_-_readcount_17', 'ORF_005688', '-'],
 ['c_000000000019', 'polyA_site_06119_-_readcount_2', 'ORF_005690', '-'],
 ['c_000000000019', 'polyA_site_06120_-_readcount_22', 'ORF_005692', '-'],
 ['c_000000000019', 'polyA_site_06121_-_readcount_1', 'ORF_005692', '-'],
 ['c_000000000019', 'polyA_site_06122_-_readcount_5', 'ORF_005695', '-'],
 ['c_000000000019', 'polyA_site_06123_-_readcount_1', 'ORF_005696', '-'],
 ['c_000000000019', 'polyA_site_06124_-_readcount_2', 'ORF_005697', '-'],
 ['c_000000000019', 'polyA_site_06127_-_readcount_6', 'ORF_005709', '-'],
 ['c_000000000019', 'polyA_site_06128_-_readcount_2', 'ORF_005710', '-'],
 ['c_000000000019', 'polyA_site_06129_-_readcount_3', 'ORF_005710', '-'],
 ['c_000000000019', 'polyA_site_06130_-_readcount_5', 'ORF_005711', '-'],
 ['c_000000000019', 'polyA_site_06133_-_readcount_3', 'ORF_005714', '-'],
 ['c_000000000019', 'polyA_site_06134_-_readcount_68', 'ORF_005715', '-'],
 ['c_000000000019', 'polyA_site_06135_-_readcount_2', 'ORF_005715', '-'],
 ['c_000000000019', 'polyA_site_06136_-_readcount_3', 'ORF_005715', '-'],
 ['c_000000000019', 'polyA_site_06137_-_readcount_1', 'ORF_005715', '-'],
 ['c_000000000019', 'polyA_site_06139_-_readcount_1', 'ORF_005724', '-'],
 ['c_000000000019', 'polyA_site_06140_-_readcount_69', 'ORF_005724', '-'],
 ['c_000000000019', 'polyA_site_06141_-_readcount_1', 'ORF_005724', '-'],
 ['c_000000000019', 'polyA_site_06142_-_readcount_6', 'ORF_005725', '-'],
 ['c_000000000019', 'polyA_site_06143_-_readcount_10', 'ORF_005726', '-'],
 ['c_000000000019', 'polyA_site_06144_-_readcount_9', 'ORF_005729', '-'],
 ['c_000000000019', 'polyA_site_06145_-_readcount_1', 'ORF_005729', '-'],
 ['c_000000000019', 'polyA_site_06147_-_readcount_1', 'ORF_005733', '-'],
 ['c_000000000019', 'polyA_site_06148_-_readcount_5', 'ORF_005734', '-'],
 ['c_000000000019', 'polyA_site_06150_-_readcount_23', 'ORF_005736', '-'],
 ['c_000000000019', 'polyA_site_06151_-_readcount_1', 'ORF_005736', '-'],
 ['c_000000000019', 'polyA_site_06152_-_readcount_1', 'ORF_005745', '-'],
 ['c_000000000019', 'polyA_site_06154_-_readcount_10', 'ORF_005747', '-'],
 ['c_000000000019', 'polyA_site_06155_-_readcount_1', 'ORF_005747', '-'],
 ['c_000000000019', 'polyA_site_06156_-_readcount_7', 'ORF_005748', '-'],
 ['c_000000000019', 'polyA_site_06157_-_readcount_1', 'ORF_005748', '-'],
 ['c_000000000019', 'polyA_site_06158_-_readcount_1', 'ORF_005749', '-'],
 ['c_000000000019', 'polyA_site_06160_-_readcount_2', 'FUN_004899', '-'],
 ['c_000000000019', 'polyA_site_06161_-_readcount_7', 'ORFr_006191', '-'],
 ['c_000000000019', 'polyA_site_06162_-_readcount_6', 'ORF_005760', '-'],
 ['c_000000000019', 'polyA_site_06164_-_readcount_8', 'ORF_005764', '-'],
 ['c_000000000019', 'polyA_site_06165_-_readcount_1', 'ORF_005765', '-'],
 ['c_000000000019', 'polyA_site_06166_-_readcount_98', 'ORF_005766', '-'],
 ['c_000000000019', 'polyA_site_06167_-_readcount_1', 'ORF_005766', '-'],
 ['c_000000000019', 'polyA_site_06168_-_readcount_1', 'ORF_005768', '-'],
 ['c_000000000019', 'polyA_site_06169_-_readcount_1', 'ORF_005771', '-'],
 ['c_000000000019', 'polyA_site_06170_-_readcount_4', 'ORF_005771-b', '-'],
 ['c_000000000019', 'polyA_site_06171_-_readcount_2', 'ORF_005773', '-'],
 ['c_000000000019', 'polyA_site_06173_-_readcount_7', 'ORF_005777', '-'],
 ['c_000000000019', 'polyA_site_06174_-_readcount_2', 'ORF_005778', '-'],
 ['c_000000000019', 'polyA_site_06176_-_readcount_3', 'ORF_005783', '-'],
 ['c_000000000019', 'polyA_site_06177_-_readcount_6', 'ORF_005786', '-'],
 ['c_000000000019', 'polyA_site_06178_-_readcount_2', 'ORF_005789', '-'],
 ['c_000000000019', 'polyA_site_06179_-_readcount_8', 'ORF_005792', '-'],
 ['c_000000000019', 'polyA_site_06180_-_readcount_2', 'ORF_005792', '-'],
 ['c_000000000019', 'polyA_site_06184_-_readcount_1', 'FUN_004954', '-'],
 ['c_000000000019', 'polyA_site_06185_-_readcount_1', 'ORF_005798', '-'],
 ['c_000000000019', 'polyA_site_06187_-_readcount_7', 'ORFr_006236', '-'],
 ['c_000000000019', 'polyA_site_06190_-_readcount_99', 'ORF_005801-b', '-'],
 ['c_000000000019', 'polyA_site_06191_-_readcount_2', 'ORF_005801-b', '-'],
 ['c_000000000019', 'polyA_site_06192_-_readcount_1', 'ORF_005802', '-'],
 ['c_000000000019', 'polyA_site_06193_-_readcount_15', 'ORF_005803', '-'],
 ['c_000000000019', 'polyA_site_06194_-_readcount_1', 'ORF_005803', '-'],
 ['c_000000000019', 'polyA_site_06196_-_readcount_1', 'ORF_005806', '-'],
 ['c_000000000019', 'polyA_site_06198_-_readcount_2', 'ORF_005814', '-'],
 ['c_000000000019', 'polyA_site_06199_-_readcount_2', 'ORF_005814-b', '-'],
 ['c_000000000019', 'polyA_site_06200_-_readcount_1', 'ORF_005815', '-'],
 ['c_000000000019', 'polyA_site_06201_-_readcount_7', 'ORF_005815', '-'],
 ['c_000000000019', 'polyA_site_06202_-_readcount_4', 'ORF_005818', '-'],
 ['c_000000000019', 'polyA_site_06203_-_readcount_21', 'ORF_005826', '-'],
 ['c_000000000019', 'polyA_site_06204_-_readcount_1', 'ORF_005826', '-'],
 ['c_000000000019', 'polyA_site_06206_-_readcount_1', 'ORF_005827', '-'],
 ['c_000000000019', 'polyA_site_06207_-_readcount_131', 'ORF_005829', '-'],
 ['c_000000000019', 'polyA_site_06209_-_readcount_183', 'ORF_005833', '-'],
 ['c_000000000019', 'polyA_site_06210_-_readcount_1', 'ORF_005833', '-'],
 ['c_000000000019', 'polyA_site_06211_-_readcount_1', 'ORF_005836', '-'],
 ['c_000000000019', 'polyA_site_06212_-_readcount_22', 'ORF_005836', '-'],
 ['c_000000000019', 'polyA_site_06213_-_readcount_3', 'ORF_005838', '-'],
 ['c_000000000019', 'polyA_site_06214_-_readcount_21', 'FUN_005001', '-'],
 ['c_000000000019', 'polyA_site_06216_-_readcount_74', 'ORF_005841', '-'],
 ['c_000000000019', 'polyA_site_06217_-_readcount_8', 'ORF_005844-a', '-'],
 ['c_000000000019', 'polyA_site_06219_-_readcount_16', 'ORF_005846', '-'],
 ['c_000000000019', 'polyA_site_06220_-_readcount_1', 'ORF_005846', '-'],
 ['c_000000000019', 'polyA_site_06221_-_readcount_2', 'ORF_005847', '-'],
 ['c_000000000019', 'polyA_site_06222_-_readcount_6', 'ORF_005848', '-'],
 ['c_000000000019', 'polyA_site_06223_-_readcount_5', 'ORF_005849', '-'],
 ['c_000000000019', 'polyA_site_06224_-_readcount_4', 'ORF_005852', '-'],
 ['c_000000000019', 'polyA_site_06225_-_readcount_10', 'ORF_005858', '-'],
 ['c_000000000019', 'polyA_site_06226_-_readcount_6', 'ORF_005858', '-'],
 ['c_000000000019', 'polyA_site_06227_-_readcount_14', 'ORF_005861', '-'],
 ['c_000000000019', 'polyA_site_06228_-_readcount_1', 'ORF_005861-b', '-'],
 ['c_000000000019', 'polyA_site_06229_-_readcount_48', 'ORF_005861-b', '-'],
 ['c_000000000019', 'polyA_site_06230_-_readcount_4', 'ORF_005863', '-'],
 ['c_000000000019', 'polyA_site_06231_-_readcount_1', 'ORF_005863', '-'],
 ['c_000000000019', 'polyA_site_06232_-_readcount_15', 'FUN_005047', '-'],
 ['c_000000000019', 'polyA_site_06233_-_readcount_1', 'FUN_005047', '-'],
 ['c_000000000019', 'polyA_site_06235_-_readcount_1', 'ORF_005877', '-'],
 ['c_000000000019', 'polyA_site_06236_-_readcount_36', 'ORF_005880', '-'],
 ['c_000000000031', 'polyA_site_06239_-_readcount_20', 'ORF_005893', '-'],
 ['c_000000000031', 'polyA_site_06241_-_readcount_1', 'ORF_005895', '-'],
 ['c_000000000031', 'polyA_site_06243_-_readcount_1', 'FUN_005724', '-'],
 ['c_000000000031', 'polyA_site_06244_-_readcount_77', 'FUN_005724', '-'],
 ['c_000000000031', 'polyA_site_06245_-_readcount_1', 'FUN_005724', '-'],
 ['c_000000000031', 'polyA_site_06246_-_readcount_5', 'ORF_005899', '-'],
 ['c_000000000031', 'polyA_site_06247_-_readcount_27', 'ORF_005900', '-'],
 ['c_000000000031', 'polyA_site_06248_-_readcount_9', 'ORF_005901', '-'],
 ['c_000000000031', 'polyA_site_06249_-_readcount_7', 'ORF_005902', '-'],
 ['c_000000000031', 'polyA_site_06250_-_readcount_6', 'ORF_005903', '-'],
 ['c_000000000031', 'polyA_site_06251_-_readcount_2', 'ORF_005904', '-'],
 ['c_000000000031', 'polyA_site_06252_-_readcount_2', 'ORF_005906', '-'],
 ['c_000000000031', 'polyA_site_06254_-_readcount_2', 'FUN_005746', '-'],
 ['c_000000000031', 'polyA_site_06255_-_readcount_12', 'FUN_005746', '-'],
 ['c_000000000031', 'polyA_site_06261_-_readcount_3', 'ORF_005927', '-'],
 ['c_000000000031', 'polyA_site_06263_-_readcount_1', 'ORF_005932', '-'],
 ['c_000000000031', 'polyA_site_06264_-_readcount_3', 'ORF_005933', '-'],
 ['c_000000000031', 'polyA_site_06266_-_readcount_2', 'FUN_005766', '-'],
 ['c_000000000031', 'polyA_site_06269_-_readcount_8', 'ORF_005946', '-'],
 ['c_000000000031', 'polyA_site_06271_-_readcount_2', 'ORF_005953', '-'],
 ['c_000000000031', 'polyA_site_06272_-_readcount_103', 'ORF_005958', '-'],
 ['c_000000000031', 'polyA_site_06273_-_readcount_1', 'ORF_005960', '-'],
 ['c_000000000031', 'polyA_site_06274_-_readcount_4', 'ORF_005960', '-'],
 ['c_000000000031', 'polyA_site_06275_-_readcount_1', 'ORF_005961', '-'],
 ['c_000000000031', 'polyA_site_06276_-_readcount_1', 'ORF_005961', '-'],
 ['c_000000000031', 'polyA_site_06278_-_readcount_1', 'ORF_005963', '-'],
 ['c_000000000031', 'polyA_site_06279_-_readcount_1', 'ORF_005964-b', '-'],
 ['c_000000000031', 'polyA_site_06280_-_readcount_81', 'ORF_005968', '-'],
 ['c_000000000031', 'polyA_site_06281_-_readcount_53', 'ORF_005974', '-'],
 ['c_000000000031', 'polyA_site_06282_-_readcount_2', 'ORFr_006427', '-'],
