[['c_000000000699', 'polyA_site_00001_+_readcount_1', 'FUN_006903', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02861_+_readcount_2', 'ORF_005859', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02863_+_readcount_4', 'ORF_005864', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02864_+_readcount_3', 'ORF_005868', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02865_+_readcount_12', 'ORF_005870', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02866_+_readcount_7', 'ORF_005871', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02867_+_readcount_3', 'ORF_005873', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02868_+_readcount_34', 'ORF_005876', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02869_+_readcount_83', 'ORF_005878', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02870_+_readcount_18', 'ORF_005878', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02871_+_readcount_3', 'ORF_005878', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02872_+_readcount_2', 'ORF_005879', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02873_+_readcount_1', 'ORF_005881', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02874_+_readcount_5', 'ORF_005881', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02875_+_readcount_4', 'ORF_005885', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02876_+_readcount_4', 'ORF_005885', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02877_+_readcount_1', 'ORF_005887', '+', 'yes'],
 ['c_000000000019', 'polyA_site_02879_+_readcount_4', 'FUN_005067', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02880_+_readcount_32', 'ORF_005905', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02881_+_readcount_2', 'ORF_005905', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02882_+_readcount_22', 'ORF_005907', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02883_+_readcount_2', 'ORF_005908', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02884_+_readcount_7', 'ORF_005909', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02885_+_readcount_1', 'ORF_005910', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02886_+_readcount_10', 'ORF_005911', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02887_+_readcount_1', 'ORF_005913', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02888_+_readcount_3', 'ORF_005915', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02892_+_readcount_67', 'ORF_005917', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02893_+_readcount_1', 'ORF_005917', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02894_+_readcount_1', 'ORF_005919', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02895_+_readcount_1', 'ORF_005923', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02896_+_readcount_2', 'ORF_005924', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02898_+_readcount_293', 'ORF_005926', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02900_+_readcount_1', 'ORF_005928', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02901_+_readcount_28', 'ORF_005928', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02902_+_readcount_1', 'ORF_005928', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02903_+_readcount_27', 'ORF_005930', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02906_+_readcount_11', 'ORF_005937', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02907_+_readcount_1', 'ORF_005937', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02908_+_readcount_1', 'ORF_005937', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02911_+_readcount_2', 'ORF_005940', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02912_+_readcount_8', 'ORF_005942', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02915_+_readcount_1', 'FUN_005781', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02916_+_readcount_41', 'ORF_005949-b', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02917_+_readcount_1', 'ORF_005955', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02918_+_readcount_2', 'ORF_005955', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02919_+_readcount_11', 'ORF_005959', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02921_+_readcount_2', 'ORF_005965', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02922_+_readcount_1', 'ORF_005965', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02923_+_readcount_3', 'ORF_005966', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02924_+_readcount_1', 'ORF_005966', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02925_+_readcount_15', 'ORF_005967', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02927_+_readcount_127', 'ORF_005969', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02929_+_readcount_1', 'ORF_005970', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02930_+_readcount_3', 'ORF_005970', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02931_+_readcount_33', 'ORF_005970', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02932_+_readcount_2', 'ORF_005973', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02935_+_readcount_1', 'ORFr_006423', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02936_+_readcount_8', 'ORF_005979', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02937_+_readcount_6', 'ORF_005980', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02938_+_readcount_4', 'ORF_005981', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02939_+_readcount_2', 'ORF_005982', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02940_+_readcount_7', 'ORF_005983', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02941_+_readcount_6', 'ORF_005984', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02942_+_readcount_41', 'ORF_005986', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02943_+_readcount_1', 'ORF_005990', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02944_+_readcount_5', 'ORF_005991', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02946_+_readcount_4', 'ORF_005994', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02948_+_readcount_14', 'ORF_006007', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02950_+_readcount_1', 'ORF_006008', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02951_+_readcount_43', 'ORF_006009', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02952_+_readcount_2', 'ORF_006013', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02953_+_readcount_2', 'ORF_006018', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02954_+_readcount_1', 'ORF_006018', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02955_+_readcount_3', 'ORF_006019', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02956_+_readcount_38', 'ORF_006019', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02957_+_readcount_2', 'ORF_006020', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02958_+_readcount_2', 'ORF_006023', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02960_+_readcount_2', 'ORF_006024', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02961_+_readcount_17', 'ORF_006024', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02962_+_readcount_2', 'ORF_006025', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02964_+_readcount_12', 'ORF_006032', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02966_+_readcount_11', 'ORF_006034-e', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02967_+_readcount_41', 'ORF_006034-e', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02968_+_readcount_4', 'ORF_006040', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02969_+_readcount_9', 'ORF_006041', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02970_+_readcount_3', 'ORF_006043', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02971_+_readcount_24', 'ORF_006044', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02973_+_readcount_3', 'ORF_006049', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02974_+_readcount_4', 'ORF_006049', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02975_+_readcount_27', 'ORF_006049', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02976_+_readcount_2', 'ORF_006052', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02977_+_readcount_4', 'ORF_006054', '+', 'yes'],
 ['c_000000000031', 'polyA_site_02983_+_readcount_2', 'ORF_006063', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02985_+_readcount_1', 'ORF_006067', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02986_+_readcount_1', 'ORF_006068-b', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02987_+_readcount_1', 'ORF_006070', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02988_+_readcount_4', 'FUN_000943', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02989_+_readcount_19', 'FUN_000943', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02990_+_readcount_1', 'ORF_006072', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02991_+_readcount_1', 'ORF_006072', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02992_+_readcount_17', 'ORF_006072', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02993_+_readcount_2', 'ORF_006076', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02994_+_readcount_2', 'ORF_006080', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02996_+_readcount_2', 'ORF_006084', '+', 'yes'],
 ['c_000000000005', 'polyA_site_02998_+_readcount_72', 'ORF_006093', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03000_+_readcount_1', 'ORF_006097', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03001_+_readcount_3', 'ORF_006102', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03002_+_readcount_1', 'ORF_006105', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03003_+_readcount_4', 'ORF_006106', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03004_+_readcount_15', 'ORF_006109', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03005_+_readcount_16', 'ORF_006110', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03006_+_readcount_8', 'ORF_006113', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03007_+_readcount_23', 'ORF_006114', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03008_+_readcount_1', 'ORF_006114', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03009_+_readcount_5', 'ORF_006116', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03010_+_readcount_3', 'ORF_006117', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03011_+_readcount_3', 'ORF_006118', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03012_+_readcount_9', 'ORF_006119', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03013_+_readcount_11', 'ORF_006120', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03015_+_readcount_3', 'ORF_006122', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03016_+_readcount_4', 'ORF_006123', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03017_+_readcount_21', 'ORF_006125', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03018_+_readcount_1', 'ORF_006125', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03019_+_readcount_1', 'ORF_006125', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03020_+_readcount_6', 'ORF_006126', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03022_+_readcount_1', 'FUN_001042', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03023_+_readcount_6', 'ORF_006133', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03024_+_readcount_1', 'ORF_006133', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03026_+_readcount_5', 'ORF_006142', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03027_+_readcount_2', 'ORF_006143', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03028_+_readcount_3', 'ORF_006146', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03029_+_readcount_6', 'ORF_006146', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03030_+_readcount_1', 'ORF_006146', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03031_+_readcount_2', 'ORF_006149', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03032_+_readcount_3', 'ORF_006149', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03033_+_readcount_6', 'ORF_006149', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03034_+_readcount_1', 'ORF_006149', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03035_+_readcount_1', 'ORF_006152', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03036_+_readcount_4', 'ORF_006155', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03037_+_readcount_2', 'ORF_006156', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03039_+_readcount_2', 'ORF_006159', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03040_+_readcount_1', 'ORF_006159', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03041_+_readcount_2', 'ORF_006160', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03042_+_readcount_17', 'ORF_006160', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03044_+_readcount_1', 'ORF_006165', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03045_+_readcount_4', 'ORF_006165-b', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03046_+_readcount_3', 'ORF_006167', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03047_+_readcount_1', 'ORF_006168', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03048_+_readcount_2', 'ORF_006168', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03049_+_readcount_1', 'ORF_006169', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03050_+_readcount_2', 'ORF_006173', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03053_+_readcount_34', 'ORF_006179', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03054_+_readcount_1', 'ORF_006182', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03055_+_readcount_11', 'ORF_006182', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03056_+_readcount_2', 'ORF_006184', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03057_+_readcount_5', 'ORF_006193', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03058_+_readcount_1', 'ORF_006194', '+', 'yes'],
 ['c_000000000005', 'polyA_site_03059_+_readcount_6', 'ORF_006205', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03066_+_readcount_12', 'ORF_006216', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03067_+_readcount_31', 'ORF_006217', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03068_+_readcount_1', 'ORFr_006685', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03069_+_readcount_1', 'ORFr_006685', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03070_+_readcount_1', 'ORF_006226', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03071_+_readcount_1', 'ORF_006228', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03072_+_readcount_1', 'ORF_006229', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03073_+_readcount_4', 'ORF_006230', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03074_+_readcount_1', 'ORF_006231', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03075_+_readcount_1', 'ORF_006232', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03076_+_readcount_1', 'ORF_006235', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03077_+_readcount_1', 'ORF_006235', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03079_+_readcount_1', 'ORF_006238', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03080_+_readcount_2', 'ORF_006242', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03081_+_readcount_42', 'ORF_006242', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03082_+_readcount_1', 'ORF_006244', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03083_+_readcount_10', 'ORF_006245', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03084_+_readcount_165', 'ORF_006247', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03085_+_readcount_1', 'ORF_006247', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03086_+_readcount_7', 'ORF_006251', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03087_+_readcount_1', 'ORF_006251', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03088_+_readcount_14', 'ORF_006253', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03089_+_readcount_1', 'ORF_006253', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03090_+_readcount_1', 'ORF_006253', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03091_+_readcount_1', 'ORF_006265', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03093_+_readcount_8', 'ORF_006274', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03095_+_readcount_19', 'ORF_006282', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03097_+_readcount_41', 'ORF_006287-b', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03098_+_readcount_27', 'ORF_006290', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03099_+_readcount_5', 'ORF_006291', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03100_+_readcount_44', 'ORF_006293', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03101_+_readcount_25', 'ORF_006295', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03102_+_readcount_25', 'ORF_006297', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03103_+_readcount_13', 'ORF_006300', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03104_+_readcount_2', 'ORF_006301', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03105_+_readcount_4', 'ORF_006304', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03106_+_readcount_1', 'ORF_006307', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03107_+_readcount_5', 'ORF_006309', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03108_+_readcount_4', 'ORF_006312', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03110_+_readcount_1', 'ORF_006318', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03111_+_readcount_8', 'ORF_006318', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03112_+_readcount_4', 'ORF_006318', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03113_+_readcount_5', 'ORF_006319-b', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03114_+_readcount_3', 'ORF_006320', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03115_+_readcount_1', 'ORF_006321', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03117_+_readcount_6', 'ORF_006322', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03118_+_readcount_3', 'ORF_006323', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03120_+_readcount_1', 'ORF_006329', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03121_+_readcount_4', 'ORF_006331', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03122_+_readcount_1', 'ORF_006332', '+', 'yes'],
 ['c_000000000022', 'polyA_site_03124_+_readcount_12', 'ORF_006336', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03125_+_readcount_2', 'ORF_006348', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03126_+_readcount_2', 'ORF_006350', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03127_+_readcount_3', 'ORF_006360', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03128_+_readcount_3', 'ORF_006362', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03129_+_readcount_1', 'ORF_006364', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03130_+_readcount_8', 'ORF_006365', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03132_+_readcount_1', 'FUN_005635', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03133_+_readcount_29', 'ORF_006366', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03134_+_readcount_1', 'ORF_006367', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03136_+_readcount_1', 'ORF_006374', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03137_+_readcount_3', 'ORF_006376', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03138_+_readcount_1', 'ORF_006377', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03139_+_readcount_2', 'ORF_006380', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03140_+_readcount_2', 'ORF_006383', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03143_+_readcount_21', 'ORF_006387', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03144_+_readcount_1', 'ORF_006391', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03145_+_readcount_1', 'ORF_006391', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03146_+_readcount_4', 'ORF_006392', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03147_+_readcount_63', 'ORF_006392', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03148_+_readcount_1', 'ORF_006392', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03150_+_readcount_1', 'ORF_006394', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03151_+_readcount_14', 'ORF_006394', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03153_+_readcount_3', 'ORF_006396', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03154_+_readcount_2', 'ORF_006397', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03155_+_readcount_2', 'ORF_006401', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03156_+_readcount_22', 'ORF_006404', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03157_+_readcount_1', 'ORF_006406', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03158_+_readcount_1', 'ORF_006406', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03160_+_readcount_5', 'ORF_006408', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03161_+_readcount_3', 'FUN_005698', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03162_+_readcount_1', 'ORF_006410', '+', 'yes'],
 ['c_000000000027', 'polyA_site_03165_+_readcount_1', 'ORF_006415', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03166_+_readcount_7', 'FUN_005495', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03167_+_readcount_2', 'FUN_005506', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03169_+_readcount_1', 'ORF_006434', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03171_+_readcount_1', 'ORF_006446', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03172_+_readcount_6', 'ORF_006446', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03174_+_readcount_1', 'ORF_006447', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03177_+_readcount_1', 'ORF_006452', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03178_+_readcount_2', 'ORF_006453', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03180_+_readcount_1', 'ORF_006456', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03181_+_readcount_1', 'FUN_005537', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03182_+_readcount_1', 'ORF_006457', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03183_+_readcount_7', 'ORF_006458', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03185_+_readcount_5', 'ORF_006460', '+', 'yes'],
 ['c_000000000023', 'polyA_site_03186_+_readcount_18', 'ORF_006463', '+', 'yes'],
 ['c_000000000659', 'polyA_site_03189_+_readcount_3', 'ORF_006478', '+', 'yes'],
 ['c_000000000659', 'polyA_site_03190_+_readcount_2', 'ORF_006486', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03192_+_readcount_64', 'ORF_006496', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03193_+_readcount_10', 'ORF_006497', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03194_+_readcount_1', 'ORF_006499', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03195_+_readcount_12', 'ORF_006499', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03196_+_readcount_1', 'ORF_006499', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03197_+_readcount_242', 'ORF_006499', '+', 'yes'],
 ['c_000000000025', 'polyA_site_03198_+_readcount_2', 'ORF_006500', '+', 'yes'],
